pm10,month
12,2980
14,2981
19,2982
22,2983
21,2984
29,2985
27,2986
84,2987
81,2988
33,2989
19,2990
18,2991
17,2992
30,2993
37,2994
41,2995
44,2996
32,2997
26,2998
14,2999
12,3000
11,3001
14,3002
26,3003
27,3004
27,3005
33,3006
22,3007
10,3008
10,3009
17,3010
13,3011
14,3012
17,3013
23,3014
23,3015
32,3016
30,3017
85,3018
81,3019
29,3020
15,3021
18,3022
16,3023
20,3024
29,3025
32,3026
33,3027
33,3028
23,3029
16,3030
14,3031
11,3032
16,3033
21,3034
24,3035
27,3036
28,3037
19,3038
9,3039
8,3040
16,3041
12,3042
14,3043
16,3044
21,3045
19,3046
23,3047
26,3048
88,3049
76,3050
26,3051
14,3052
15,3053
15,3054
18,3055
25,3056
21,3057
31,3058
30,3059
16,3060
10,3061
7,3062
6,3063
8,3064
13,3065
14,3066
24,3067
35,3068
30,3069
4,3070
4,3071
9,3072
9,3073
5,3074
8,3075
12,3076
13,3077
13,3078
16,3079
71,3080
66,3081
22,3082
8,3083
11,3084
8,3085
12,3086
17,3087
15,3088
23,3089
24,3090
18,3091
10,3092
9,3093
8,3094
11,3095
16,3096
16,3097
22,3098
23,3099
15,3100
7,3101
7,3102
12,3103
8,3104
9,3105
10,3106
15,3107
15,3108
16,3109
18,3110
68,3111
56,3112
17,3113
11,3114
11,3115
9,3116
11,3117
19,3118
12,3119
20,3120
22,3121
15,3122
9,3123
9,3124
8,3125
9,3126
11,3127
15,3128
18,3129
18,3130
12,3131
NA,3132
NA,3133
7,3134
7,3135
8,3136
10,3137
17,3138
15,3139
11,3140
14,3141
48,3142
51,3143
21,3144
9,3145
9,3146
9,3147
10,3148
14,3149
13,3150
19,3151
21,3152
31,3153
36,3154
27,3155
15,3156
20,3157
20,3158
36,3159
19,3160
31,3161
30,3162
27,3163
35,3164
38,3165
25,3166
28,3167
26,3168
33,3169
41,3170
44,3171
30,3172
32,3173
42,3174
48,3175
42,3176
24,3177
23,3178
30,3179
32,3180
29,3181
14,3182
21,3183
20,3184
34,3185
15,3186
31,3187
28,3188
23,3189
23,3190
37,3191
18,3192
NA,3193
32,3194
30,3195
32,3196
33,3197
28,3198
29,3199
31,3200
34,3201
40,3202
25,3203
22,3204
26,3205
27,3206
26,3207
11,3208
20,3209
19,3210
32,3211
13,3212
26,3213
21,3214
19,3215
21,3216
30,3217
21,3218
23,3219
22,3220
28,3221
29,3222
34,3223
25,3224
26,3225
28,3226
25,3227
30,3228
20,3229
20,3230
22,3231
22,3232
20,3233
7,3234
13,3235
12,3236
25,3237
7,3238
17,3239
17,3240
14,3241
13,3242
20,3243
17,3244
14,3245
15,3246
18,3247
21,3248
19,3249
19,3250
20,3251
19,3252
19,3253
18,3254
16,3255
13,3256
19,3257
21,3258
20,3259
7,3260
15,3261
15,3262
26,3263
8,3264
18,3265
18,3266
14,3267
14,3268
18,3269
16,3270
17,3271
18,3272
21,3273
22,3274
21,3275
16,3276
19,3277
20,3278
18,3279
20,3280
16,3281
15,3282
19,3283
17,3284
15,3285
5,3286
11,3287
11,3288
17,3289
6,3290
9,3291
15,3292
11,3293
12,3294
14,3295
15,3296
16,3297
15,3298
20,3299
16,3300
16,3301
14,3302
16,3303
16,3304
14,3305
13,3306
11,3307
10,3308
19,3309
20,3310
18,3311
24,3312
17,3313
9,3314
19,3315
9,3316
14,3317
18,3318
25,3319
10,3320
19,3321
43,3322
37,3323
35,3324
33,3325
25,3326
26,3327
16,3328
24,3329
29,3330
30,3331
23,3332
11,3333
12,3334
13,3335
23,3336
15,3337
15,3338
18,3339
15,3340
16,3341
14,3342
18,3343
11,3344
8,3345
13,3346
10,3347
14,3348
20,3349
23,3350
12,3351
16,3352
51,3353
33,3354
27,3355
33,3356
29,3357
25,3358
14,3359
19,3360
23,3361
28,3362
20,3363
6,3364
9,3365
8,3366
15,3367
11,3368
13,3369
12,3370
16,3371
17,3372
16,3373
14,3374
12,3375
11,3376
13,3377
8,3378
13,3379
16,3380
18,3381
7,3382
11,3383
44,3384
24,3385
20,3386
26,3387
28,3388
21,3389
13,3390
17,3391
26,3392
27,3393
17,3394
8,3395
11,3396
8,3397
16,3398
13,3399
13,3400
10,3401
9,3402
10,3403
8,3404
6,3405
7,3406
5,3407
6,3408
6,3409
7,3410
8,3411
10,3412
4,3413
6,3414
33,3415
15,3416
12,3417
19,3418
18,3419
17,3420
9,3421
9,3422
16,3423
19,3424
13,3425
3,3426
4,3427
3,3428
8,3429
6,3430
6,3431
4,3432
10,3433
10,3434
11,3435
13,3436
6,3437
5,3438
8,3439
6,3440
8,3441
10,3442
12,3443
7,3444
10,3445
35,3446
15,3447
16,3448
20,3449
20,3450
17,3451
9,3452
10,3453
18,3454
21,3455
10,3456
4,3457
6,3458
5,3459
9,3460
7,3461
7,3462
7,3463
12,3464
8,3465
6,3466
6,3467
7,3468
6,3469
6,3470
6,3471
7,3472
8,3473
8,3474
7,3475
9,3476
17,3477
14,3478
9,3479
13,3480
9,3481
NA,3482
NA,3483
11,3484
9,3485
13,3486
12,3487
6,3488
6,3489
6,3490
9,3491
7,3492
8,3493
7,3494
15,3495
12,3496
14,3497
22,3498
19,3499
19,3500
22,3501
26,3502
9,3503
9,3504
13,3505
15,3506
14,3507
14,3508
25,3509
19,3510
18,3511
35,3512
29,3513
33,3514
35,3515
13,3516
9,3517
12,3518
16,3519
18,3520
30,3521
33,3522
22,3523
21,3524
13,3525
10,3526
12,3527
14,3528
13,3529
16,3530
17,3531
21,3532
22,3533
6,3534
9,3535
13,3536
13,3537
13,3538
13,3539
20,3540
16,3541
18,3542
31,3543
22,3544
27,3545
26,3546
12,3547
9,3548
11,3549
15,3550
17,3551
28,3552
33,3553
21,3554
14,3555
12,3556
9,3557
12,3558
12,3559
17,3560
13,3561
15,3562
21,3563
24,3564
6,3565
8,3566
11,3567
16,3568
16,3569
15,3570
19,3571
14,3572
17,3573
24,3574
20,3575
24,3576
19,3577
11,3578
7,3579
10,3580
14,3581
19,3582
29,3583
25,3584
19,3585
12,3586
11,3587
6,3588
6,3589
7,3590
8,3591
8,3592
NA,3593
NA,3594
31,3595
3,3596
4,3597
7,3598
9,3599
7,3600
6,3601
8,3602
8,3603
11,3604
16,3605
12,3606
18,3607
8,3608
6,3609
3,3610
5,3611
9,3612
13,3613
16,3614
18,3615
11,3616
8,3617
11,3618
7,3619
7,3620
8,3621
7,3622
9,3623
12,3624
13,3625
17,3626
6,3627
7,3628
11,3629
9,3630
9,3631
7,3632
10,3633
9,3634
11,3635
17,3636
16,3637
20,3638
14,3639
9,3640
NA,3641
NA,3642
NA,3643
15,3644
20,3645
17,3646
12,3647
7,3648
8,3649
7,3650
8,3651
7,3652
8,3653
9,3654
11,3655
13,3656
15,3657
5,3658
6,3659
11,3660
9,3661
8,3662
7,3663
8,3664
9,3665
9,3666
13,3667
12,3668
16,3669
9,3670
7,3671
6,3672
7,3673
9,3674
12,3675
12,3676
12,3677
9,3678
7,3679
8,3680
24,3681
29,3682
39,3683
28,3684
26,3685
113,3686
13,3687
17,3688
23,3689
12,3690
30,3691
35,3692
21,3693
24,3694
33,3695
21,3696
33,3697
31,3698
42,3699
40,3700
45,3701
105,3702
53,3703
31,3704
37,3705
39,3706
41,3707
39,3708
21,3709
24,3710
27,3711
28,3712
26,3713
124,3714
12,3715
13,3716
18,3717
10,3718
17,3719
43,3720
17,3721
17,3722
23,3723
16,3724
25,3725
27,3726
35,3727
31,3728
36,3729
95,3730
49,3731
28,3732
26,3733
33,3734
35,3735
33,3736
20,3737
29,3738
21,3739
23,3740
23,3741
113,3742
12,3743
12,3744
17,3745
12,3746
18,3747
32,3748
NA,3749
NA,3750
NA,3751
28,3752
26,3753
26,3754
38,3755
32,3756
38,3757
90,3758
51,3759
28,3760
30,3761
34,3762
38,3763
32,3764
13,3765
13,3766
11,3767
19,3768
19,3769
123,3770
9,3771
6,3772
8,3773
3,3774
2,3775
NA,3776
NA,3777
NA,3778
NA,3779
2,3780
19,3781
19,3782
32,3783
26,3784
35,3785
86,3786
44,3787
25,3788
24,3789
31,3790
31,3791
31,3792
15,3793
15,3794
17,3795
24,3796
20,3797
119,3798
11,3799
11,3800
14,3801
8,3802
14,3803
31,3804
14,3805
17,3806
22,3807
17,3808
22,3809
20,3810
31,3811
25,3812
36,3813
83,3814
46,3815
25,3816
22,3817
35,3818
31,3819
29,3820
13,3821
12,3822
11,3823
19,3824
17,3825
102,3826
9,3827
7,3828
9,3829
7,3830
9,3831
17,3832
11,3833
11,3834
16,3835
11,3836
16,3837
13,3838
25,3839
21,3840
23,3841
46,3842
27,3843
17,3844
22,3845
28,3846
32,3847
29,3848
48,3849
50,3850
48,3851
49,3852
52,3853
38,3854
31,3855
27,3856
20,3857
27,3858
44,3859
26,3860
31,3861
24,3862
29,3863
35,3864
36,3865
34,3866
14,3867
18,3868
19,3869
27,3870
31,3871
38,3872
36,3873
38,3874
25,3875
24,3876
27,3877
29,3878
36,3879
43,3880
46,3881
40,3882
45,3883
47,3884
34,3885
29,3886
26,3887
20,3888
25,3889
32,3890
24,3891
23,3892
21,3893
24,3894
24,3895
30,3896
25,3897
14,3898
17,3899
21,3900
25,3901
27,3902
36,3903
37,3904
33,3905
25,3906
26,3907
35,3908
29,3909
39,3910
44,3911
47,3912
40,3913
44,3914
46,3915
33,3916
28,3917
26,3918
21,3919
23,3920
33,3921
23,3922
20,3923
17,3924
22,3925
23,3926
24,3927
19,3928
13,3929
15,3930
16,3931
21,3932
25,3933
30,3934
30,3935
27,3936
20,3937
22,3938
22,3939
25,3940
32,3941
39,3942
44,3943
33,3944
37,3945
23,3946
NA,3947
NA,3948
19,3949
13,3950
18,3951
24,3952
16,3953
17,3954
14,3955
15,3956
13,3957
16,3958
16,3959
7,3960
10,3961
12,3962
15,3963
19,3964
24,3965
26,3966
22,3967
18,3968
24,3969
18,3970
22,3971
31,3972
39,3973
41,3974
34,3975
33,3976
35,3977
29,3978
26,3979
22,3980
15,3981
18,3982
27,3983
18,3984
17,3985
16,3986
17,3987
18,3988
19,3989
15,3990
6,3991
10,3992
11,3993
15,3994
20,3995
23,3996
25,3997
23,3998
18,3999
19,4000
19,4001
26,4002
30,4003
37,4004
37,4005
32,4006
33,4007
38,4008
33,4009
26,4010
20,4011
15,4012
19,4013
22,4014
18,4015
18,4016
17,4017
16,4018
18,4019
18,4020
17,4021
8,4022
13,4023
16,4024
11,4025
19,4026
21,4027
23,4028
22,4029
19,4030
22,4031
18,4032
26,4033
31,4034
41,4035
27,4036
37,4037
31,4038
38,4039
45,4040
27,4041
42,4042
31,4043
25,4044
23,4045
15,4046
24,4047
22,4048
26,4049
23,4050
15,4051
23,4052
23,4053
29,4054
14,4055
20,4056
24,4057
22,4058
17,4059
23,4060
28,4061
20,4062
15,4063
23,4064
38,4065
26,4066
37,4067
35,4068
39,4069
43,4070
30,4071
33,4072
25,4073
22,4074
22,4075
8,4076
27,4077
22,4078
25,4079
25,4080
16,4081
24,4082
27,4083
29,4084
17,4085
21,4086
26,4087
21,4088
19,4089
26,4090
29,4091
24,4092
22,4093
26,4094
28,4095
19,4096
25,4097
24,4098
26,4099
30,4100
22,4101
22,4102
19,4103
18,4104
17,4105
11,4106
19,4107
18,4108
20,4109
19,4110
11,4111
14,4112
23,4113
17,4114
11,4115
14,4116
18,4117
14,4118
14,4119
17,4120
22,4121
19,4122
18,4123
20,4124
26,4125
18,4126
23,4127
24,4128
30,4129
26,4130
20,4131
19,4132
17,4133
16,4134
14,4135
7,4136
15,4137
16,4138
19,4139
16,4140
9,4141
12,4142
14,4143
17,4144
10,4145
11,4146
14,4147
12,4148
10,4149
14,4150
16,4151
16,4152
15,4153
16,4154
25,4155
18,4156
23,4157
23,4158
25,4159
29,4160
22,4161
22,4162
20,4163
18,4164
17,4165
10,4166
15,4167
14,4168
16,4169
15,4170
9,4171
12,4172
17,4173
20,4174
11,4175
14,4176
16,4177
13,4178
12,4179
15,4180
19,4181
19,4182
17,4183
20,4184
27,4185
18,4186
25,4187
26,4188
28,4189
29,4190
21,4191
21,4192
18,4193
15,4194
16,4195
4,4196
14,4197
15,4198
16,4199
16,4200
10,4201
14,4202
17,4203
18,4204
10,4205
13,4206
13,4207
13,4208
12,4209
14,4210
18,4211
18,4212
16,4213
13,4214
